datetime_utc,lat,lon,sei,fin,right,humpback,elevation,sst,chl_oc3,M_WK,M_WK_G,depth,oxygen_concentration,salinity,temperature
2020-07-29 16:16:52+00:00,39.2819,-74.2965,absent,absent,absent,absent,-17.0,0.9608379321459544,0.5013660870762627,,,5.051275,234.49,31.608797,21.1385
2020-07-29 16:23:42+00:00,39.2809,-74.2968,absent,absent,absent,absent,-17.0,0.9608379321459544,0.5013660870762627,,,1.2107296,257.93,31.231169,24.4435
2020-07-29 16:43:30+00:00,39.2809,-74.2968,absent,absent,absent,absent,-17.0,0.9608379321459544,0.5013660870762627,,,1.2107296,257.93,31.231169,24.4435
2020-07-29 16:46:52+00:00,39.2809,-74.2968,absent,absent,absent,absent,-17.0,0.9608379321459544,0.5013660870762627,,,1.2107296,257.93,31.231169,24.4435
2020-07-29 16:54:27+00:00,39.2831,-74.2984,absent,absent,absent,absent,-17.0,0.9608379321459544,0.5013660870762627,,,3.632167,251.6,31.32656,25.654
2020-07-29 17:46:52+00:00,39.2873,-74.2991,absent,absent,absent,absent,-18.0,0.9608379321459544,0.4672514833141329,,,3.0069609,251.91,31.27828,24.9702
2020-07-29 18:46:52+00:00,39.2876,-74.2955,absent,absent,absent,absent,-18.0,0.9608379321459544,0.4672514833141329,,,1.0420212,272.58,31.289999,25.5626
2020-07-29 19:46:52+00:00,39.2888,-74.2901,absent,absent,absent,absent,-17.0,0.9608379321459544,0.4829014843759172,,,12.622984,198.32,32.17253,13.1374
2020-07-29 20:01:52+00:00,39.2877,-74.2882,absent,absent,absent,absent,-17.0,0.9608379321459544,0.4829014843759172,,,5.636775,296.21,31.456392,22.4927
2020-07-29 20:46:52+00:00,39.2861,-74.2827,absent,absent,absent,absent,-18.0,0.9608379321459544,0.4599201905224627,,,5.2299013,255.54,31.271038,24.357
2020-07-29 21:46:52+00:00,39.2853,-74.2724,absent,absent,absent,absent,-19.0,0.9606243700476264,0.4746052606077399,,,10.201657,265.15,31.439415,25.4725
2020-07-29 22:46:52+00:00,39.2825,-74.261,absent,absent,absent,absent,-17.0,0.9606243700476264,0.4746052606077399,,,6.083347,232.58,31.381403,25.58
2020-07-29 23:46:52+00:00,39.2766,-74.2511,absent,absent,absent,absent,-17.0,0.960511706809586,0.4765432629383697,,,13.724496,272.15,31.321402,25.6087
2020-07-30 00:46:52+00:00,39.2708,-74.2427,absent,absent,absent,absent,-19.0,0.9781940818001056,0.3890918173737694,,,4.4558506,272.15,31.330975,25.6207
2020-07-30 01:40:10+00:00,39.2628,-74.2388,absent,absent,absent,absent,-21.0,0.979919752860822,0.3891981359388195,,,1.4389834,231.63,31.491503,24.7037
2020-07-30 01:41:58+00:00,39.2628,-74.2388,absent,absent,absent,absent,-21.0,0.979919752860822,0.3891981359388195,,,1.4389834,231.63,31.491503,24.7037
2020-07-30 01:43:29+00:00,39.2628,-74.2388,absent,absent,absent,absent,-21.0,0.979919752860822,0.3891981359388195,,,1.4389834,231.63,31.491503,24.7037
2020-07-30 02:01:52+00:00,39.2623,-74.234,absent,absent,absent,absent,-21.0,0.979919752860822,0.3814860503961688,,,9.179549,215.89,32.163025,13.4734
2020-07-30 02:16:52+00:00,39.2615,-74.2319,absent,absent,absent,absent,-22.0,0.979919752860822,0.3814860503961688,,,16.562586,209.54,32.219063,12.8035
2020-07-30 02:46:52+00:00,39.2599,-74.2277,absent,absent,absent,absent,-22.0,0.9806141946337126,0.3337270960963879,,,18.120533,220.43,32.225937,12.7213
2020-07-30 03:46:52+00:00,39.2566,-74.2192,absent,absent,absent,absent,-23.0,0.9825193797943704,0.3280378814022672,,,6.579549,267.78,31.742443,20.9499
2020-07-30 04:46:52+00:00,39.2545,-74.2118,absent,absent,absent,absent,-23.0,0.9825193797943704,0.3288464830162145,,,19.222013,231.15,31.49988,25.0311
2020-07-30 05:01:52+00:00,39.2542,-74.21,absent,absent,absent,absent,-23.0,0.9825193797943704,0.3288464830162145,,,3.036742,231.15,31.49988,25.0311
2020-07-30 05:46:52+00:00,39.2521,-74.2062,absent,absent,absent,absent,-22.0,0.9825193797943704,0.3288464830162145,,,6.033745,228.99,31.468357,25.0815
2020-07-30 06:46:52+00:00,39.2488,-74.2016,absent,absent,absent,absent,-19.0,0.9825193797943704,0.3485914050258343,,,3.0764391,228.99,31.468357,25.0815
2020-07-30 07:46:52+00:00,39.2466,-74.1978,absent,absent,absent,absent,-18.0,0.9848778799196738,0.3485914050258343,,,3.781037,256.39,31.442095,25.1194
2020-07-30 08:46:52+00:00,39.2438,-74.1908,absent,absent,absent,absent,-26.0,0.9848778799196738,0.3006507004037231,,,5.716188,260.1,31.434393,24.1445
2020-07-30 09:46:52+00:00,39.2419,-74.1846,absent,absent,absent,absent,-26.0,0.9848778799196738,0.3006507004037231,,,20.392962,183.21,32.282795,12.3063
2020-07-30 10:01:52+00:00,39.2403,-74.1824,absent,absent,absent,absent,-20.0,0.9848778799196738,0.3006507004037231,,,23.33018,200.62,32.298897,12.2841
2020-07-30 10:46:52+00:00,39.2354,-74.1759,absent,absent,absent,absent,-20.0,0.9889214768831522,0.293683742901857,,,5.0215244,317.47,31.41424,25.3953
2020-07-30 11:01:52+00:00,39.2338,-74.1737,absent,absent,absent,absent,-27.0,0.9889214768831522,0.2897040238378394,,,5.0810685,320.67,31.405247,25.3723
2020-07-30 11:41:14+00:00,39.2293,-74.1677,absent,absent,absent,absent,-28.0,0.9889214768831522,0.2897040238378394,,,1.0122546,331.16,31.36005,25.4192
2020-07-30 12:01:52+00:00,39.2295,-74.1659,absent,absent,absent,absent,-28.0,0.9889214768831522,0.2897040238378394,,,13.536009,222.43,32.277428,13.0435
2020-07-30 12:46:52+00:00,39.2242,-74.1612,absent,absent,absent,absent,-25.0,0.9889214768831522,0.3190110849088177,,,20.28384,216.76,32.342224,12.0673
2020-07-30 13:01:52+00:00,39.2225,-74.1596,absent,absent,absent,absent,-25.0,0.9907938591802952,0.3190110849088177,,,19.66861,214.96,32.33959,12.1236
2020-07-30 13:46:52+00:00,39.2172,-74.1549,absent,absent,absent,absent,-23.0,0.9929742191475844,0.3056950187099964,,,13.23832,234.65,32.369083,13.4066
2020-07-30 13:52:30+00:00,39.2164,-74.1541,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,1.042028,309.0,31.287352,25.7229
2020-07-30 14:46:52+00:00,39.2158,-74.1524,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,14.984843,309.0,31.287352,25.7229
2020-07-30 15:01:52+00:00,39.215,-74.152,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,18.338917,309.0,31.287352,25.7229
2020-07-30 15:46:52+00:00,39.2128,-74.1511,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,5.220012,225.6,31.987823,17.576
2020-07-30 16:01:52+00:00,39.2121,-74.1507,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,11.144465,225.6,31.266432,26.649
2020-07-30 16:03:27+00:00,39.2121,-74.1507,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,11.144465,225.6,31.266432,26.649
2020-07-30 16:46:52+00:00,39.2144,-74.15,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,13.059702,226.48,31.853273,17.3885
2020-07-30 17:01:52+00:00,39.2144,-74.1507,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,10.916221,226.48,31.266432,26.649
2020-07-30 17:46:52+00:00,39.2146,-74.1525,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,12.067352,220.92,31.252516,27.3099
2020-07-30 18:01:52+00:00,39.2147,-74.1531,absent,absent,absent,absent,-21.0,0.9929742191475844,0.3056950187099964,,,6.182622,220.92,31.252516,27.3099
2020-07-30 18:46:52+00:00,39.217,-74.1505,absent,absent,absent,absent,-23.0,0.9929742191475844,0.3056950187099964,,,10.330727,267.63,31.48596,24.2704
2020-07-30 19:01:52+00:00,39.217,-74.1495,absent,absent,absent,absent,-22.0,0.9929742191475844,0.3056950187099964,,,12.722301,268.05,31.75857,20.9315
2020-07-30 19:46:52+00:00,39.2171,-74.1468,absent,absent,absent,absent,-22.0,0.9929742191475844,0.3056950187099964,,,3.1856112,293.58,31.314102,27.6888
2020-07-30 20:01:52+00:00,39.2171,-74.1458,absent,absent,absent,absent,-22.0,0.9929742191475844,0.3056950187099964,,,8.306303,286.22,31.443169,25.8295
2020-07-30 20:46:52+00:00,39.219,-74.1397,absent,absent,absent,absent,-23.0,0.9966259850476648,0.3086752132342706,,,8.713173,306.08,31.298178,27.7335
2020-07-30 21:01:52+00:00,39.2186,-74.1375,absent,absent,absent,absent,-23.0,0.9966259850476648,0.3086752132342706,,,7.5520997,306.08,31.298178,27.7335
2020-07-30 21:46:52+00:00,39.2174,-74.1308,absent,absent,absent,absent,-23.0,0.9966259850476648,0.2972846623879348,,,3.225307,219.39,31.298178,27.7335
2020-07-30 22:40:48+00:00,39.2159,-74.1227,absent,absent,absent,absent,-24.0,0.9966259850476648,0.3114261256665638,,,1.0718001,219.39,31.298178,27.7335
2020-07-30 22:42:39+00:00,39.2159,-74.1227,absent,absent,absent,absent,-24.0,0.9966259850476648,0.3114261256665638,,,1.0718001,219.39,31.298178,27.7335
2020-07-30 23:01:52+00:00,39.2162,-74.1168,absent,absent,absent,absent,-24.0,1.0,0.3114261256665638,,,16.07641,219.85,31.320831,27.3959
2020-07-30 23:46:52+00:00,39.2127,-74.1101,absent,absent,absent,absent,-24.0,1.0,0.3069392627298498,,,15.580249,219.85,31.320831,27.3959
2020-07-31 00:01:52+00:00,39.2116,-74.1079,absent,absent,absent,absent,-24.0,0.9940931660403324,,,,19.112932,220.76,31.320831,27.3959
2020-07-31 00:46:52+00:00,39.2081,-74.1012,absent,absent,absent,absent,-24.0,0.9940931660403324,,,,3.523028,220.76,31.320831,27.3959
2020-07-31 01:46:52+00:00,39.204,-74.0949,absent,absent,absent,absent,-24.0,0.9932729656454063,,,,8.5941,286.01,31.491028,25.0217
2020-07-31 02:46:52+00:00,39.1989,-74.0921,absent,absent,absent,absent,-23.0,0.9932100648665462,,,,5.4184957,306.93,31.229702,27.2816
2020-07-31 03:46:52+00:00,39.1953,-74.0912,absent,absent,absent,absent,-23.0,0.9932100648665462,,,,11.690278,258.96,31.999382,21.6511
2020-07-31 04:46:52+00:00,39.1917,-74.0946,absent,absent,absent,absent,-23.0,0.9932100648665462,,,,4.9818487,292.45,31.161276,27.0284
2020-07-31 05:46:52+00:00,39.1898,-74.0966,absent,absent,absent,absent,-20.0,0.9932100648665462,,,,13.049807,296.79,31.065395,26.9309
2020-07-31 06:46:52+00:00,39.1884,-74.0951,absent,absent,absent,absent,-20.0,0.9932100648665462,,,,11.9383745,296.79,31.065395,26.9309
2020-07-31 07:46:52+00:00,39.1883,-74.0941,absent,absent,absent,absent,-20.0,0.9932100648665462,,,,13.913151,296.79,31.065395,26.9309
2020-07-31 08:01:52+00:00,39.1882,-74.0928,absent,absent,absent,absent,-20.0,0.9932100648665462,,,,17.822952,296.79,31.065395,26.9309
2020-07-31 08:46:52+00:00,39.1879,-74.0888,absent,absent,absent,absent,-21.0,0.9932100648665462,,,,2.3817763,217.82,31.403568,27.2069
2020-07-31 09:41:52+00:00,39.1874,-74.0837,absent,absent,absent,absent,-21.0,0.9932100648665462,,,,1.1809677,215.96,31.404263,27.2183
2020-07-31 10:01:52+00:00,39.1872,-74.0828,absent,absent,absent,absent,-20.0,0.9932100648665462,,,,14.449018,218.81,32.207047,14.9217
2020-07-31 10:46:52+00:00,39.1827,-74.0774,absent,absent,absent,absent,-23.0,0.9938730777178494,,,,15.143662,235.17,32.113873,16.1845
2020-07-31 11:01:52+00:00,39.1812,-74.0756,absent,absent,absent,absent,-23.0,0.9938730777178494,,,,18.904598,212.22,32.543106,11.6228
2020-07-31 11:46:52+00:00,39.1767,-74.0702,absent,absent,absent,absent,-25.0,0.995643273084148,,,,22.089933,307.05,31.396603,27.1629
2020-07-31 12:46:52+00:00,39.1689,-74.0682,absent,absent,absent,absent,-30.0,0.995643273084148,,,,11.829236,307.05,31.396603,27.1629
2020-07-31 13:01:52+00:00,39.1662,-74.0678,absent,absent,absent,absent,-35.0,0.995643273084148,,,,25.037086,218.92,31.401636,26.8592
2020-07-31 13:46:52+00:00,39.1584,-74.0664,absent,absent,absent,absent,-35.0,0.9965840368831962,,,,25.017258,218.94,31.40178,26.8654
2020-07-31 14:01:52+00:00,39.1558,-74.066,absent,absent,absent,absent,-36.0,0.9965840368831962,,,,5.3887453,218.94,31.40178,26.8654
2020-07-31 14:46:52+00:00,39.1488,-74.0696,absent,absent,absent,absent,-35.0,0.9965840368831962,,,,33.977505,194.78,32.445152,11.4456
2020-07-31 15:01:52+00:00,39.1456,-74.0706,absent,absent,absent,absent,-35.0,0.9965840368831962,,,,2.9871516,314.43,31.348637,26.6938
2020-07-31 15:46:52+00:00,39.1362,-74.0738,absent,absent,absent,absent,-37.0,0.9969902514011458,,,,2.0443692,323.84,31.368204,26.4916
2020-07-31 16:01:52+00:00,39.1331,-74.0748,absent,absent,absent,absent,-35.0,0.9969902514011458,,,,16.235306,275.79,32.019707,17.6134
2020-07-31 16:46:52+00:00,39.1273,-74.0778,absent,absent,absent,absent,-36.0,0.9969902514011458,,,,25.711935,205.2,32.452282,11.4139
2020-07-31 17:01:52+00:00,39.1256,-74.0775,absent,absent,absent,absent,-36.0,0.9969902514011458,,,,13.764377,290.94,31.805008,20.3909
2020-07-31 17:46:52+00:00,39.1205,-74.0766,absent,absent,absent,absent,-32.0,0.9969902514011458,,,,4.6246185,304.93,31.334705,26.2037
2020-07-31 18:01:52+00:00,39.1188,-74.0763,absent,absent,absent,absent,-32.0,0.9974829383891464,,,,6.430773,325.83,31.333384,26.07
2020-07-31 18:16:52+00:00,39.1171,-74.076,absent,absent,absent,absent,-32.0,0.9974829383891464,,,,7.24453,316.0,31.350937,25.9417
2020-07-31 18:27:48+00:00,39.1159,-74.0759,absent,absent,absent,absent,-28.0,0.9974829383891464,,,,1.1412787,319.2,31.340155,26.1175
2020-07-31 18:46:52+00:00,39.1168,-74.0787,absent,absent,absent,absent,-32.0,0.9974829383891464,,248.0,,8.762872,265.46,31.36591,25.5746
2020-07-31 19:01:52+00:00,39.1163,-74.0785,absent,absent,absent,absent,-28.0,0.9974829383891464,,,,15.183447,264.38,32.02975,19.4645
2020-07-31 19:46:52+00:00,39.1151,-74.0779,absent,absent,absent,absent,-28.0,0.9974829383891464,,248.0,,21.683208,214.13,32.521313,11.4556
2020-07-31 20:01:52+00:00,39.1147,-74.0776,absent,absent,absent,absent,-28.0,0.9974829383891464,,248.0,,4.9620357,313.75,31.334673,26.1684
2020-07-31 20:42:21+00:00,39.1135,-74.0771,absent,absent,absent,absent,-28.0,0.9974829383891464,,248.0,,2.8779957,283.21,31.369118,26.4047
2020-07-31 21:01:52+00:00,39.1137,-74.0775,absent,absent,absent,absent,-28.0,0.9974829383891464,,248.0,,16.294874,259.26,32.04704,19.1188
2020-07-31 21:16:52+00:00,39.1127,-74.076,absent,absent,absent,absent,-28.0,0.9974829383891464,,248.0,,17.21775,268.4,32.117786,15.5738
2020-07-31 21:46:52+00:00,39.1106,-74.0731,absent,absent,absent,absent,-29.0,0.9974829383891464,,248.0,,8.336154,275.04,31.35771,26.0765
2020-07-31 22:01:52+00:00,39.1096,-74.0716,absent,absent,absent,absent,-29.0,0.9974829383891464,,248.0,,4.3368278,301.28,31.366488,26.4407
2020-07-31 22:46:52+00:00,39.1066,-74.0672,absent,absent,absent,absent,-31.0,0.9974829383891464,,,,22.645767,208.84,32.446,11.4532
2020-07-31 23:46:52+00:00,39.1,-74.0622,absent,absent,absent,absent,-33.0,0.9968906835471004,,,,22.844244,309.52,31.361744,26.4992
2020-08-01 00:01:52+00:00,39.0975,-74.0603,absent,absent,absent,absent,-34.0,,,,,1.5283222,331.15,31.358004,26.4712
2020-08-01 00:46:52+00:00,39.0899,-74.0546,absent,absent,absent,absent,-36.0,,,,,5.438397,354.63,31.345404,26.2842
2020-08-01 01:01:52+00:00,39.0874,-74.0527,absent,absent,absent,absent,-36.0,,,,,1.935213,336.42,31.375322,26.2762
2020-08-01 01:46:52+00:00,39.0797,-74.05,absent,absent,absent,absent,-33.0,,,,,32.84654,307.36,31.383394,26.2658
2020-08-01 02:01:52+00:00,39.0768,-74.0495,absent,absent,absent,absent,-33.0,,,,,13.139253,307.36,31.383394,26.2658
2020-08-01 02:46:52+00:00,39.068,-74.0479,absent,absent,absent,absent,-32.0,,,,,20.393282,225.8,31.424524,26.2794
2020-08-01 03:01:52+00:00,39.065,-74.0474,absent,absent,absent,absent,-31.0,,,,,8.048397,225.8,31.424524,26.2794
2020-08-01 03:46:52+00:00,39.0594,-74.0476,absent,absent,absent,absent,-31.0,,,,,10.440035,325.99,31.628553,23.6884
2020-08-01 04:01:52+00:00,39.0572,-74.0481,absent,absent,absent,absent,-32.0,,,,,22.71533,279.63,32.243008,16.0811
2020-08-01 04:46:52+00:00,39.0506,-74.0499,absent,absent,absent,absent,-32.0,,,,,8.227037,299.8,31.44033,26.3043
2020-08-01 05:01:52+00:00,39.0484,-74.0504,absent,absent,absent,absent,-34.0,,,,,5.1605453,334.56,31.402393,26.2992
2020-08-01 05:46:52+00:00,39.0433,-74.052,absent,absent,absent,absent,-34.0,,,,,23.648134,184.12,32.484196,10.8458
2020-08-01 06:01:52+00:00,39.0419,-74.053,absent,absent,absent,absent,-34.0,,,,,21.316193,246.16,32.636703,10.9741
2020-08-01 06:46:52+00:00,39.0378,-74.0559,absent,absent,absent,absent,-35.0,,,,,32.152077,210.29,32.500225,10.9651
2020-08-01 07:01:52+00:00,39.0364,-74.0568,absent,absent,absent,absent,-35.0,,,,,9.89425,369.45,31.660536,23.8453
2020-08-01 07:41:10+00:00,39.0326,-74.0595,absent,absent,absent,absent,-37.0,,,,,1.1214389,342.64,31.471212,26.3542
2020-08-01 08:01:52+00:00,39.0322,-74.06,absent,absent,absent,absent,-37.0,,,,,21.43529,258.66,32.301754,14.865
2020-08-01 08:46:52+00:00,39.0286,-74.0576,absent,absent,absent,absent,-38.0,,,,,12.2461815,271.52,31.675005,24.3719
2020-08-01 09:01:52+00:00,39.0275,-74.0568,absent,absent,absent,absent,-38.0,,,,,14.230907,293.15,31.86084,21.2834
2020-08-01 09:46:52+00:00,39.0239,-74.0544,absent,absent,absent,absent,-39.0,,,,,35.84333,200.35,32.4548,10.893
2020-08-01 09:53:17+00:00,39.0233,-74.0539,absent,absent,absent,absent,-39.0,,,,,1.2107579,266.98,31.397408,26.4718
2020-08-01 10:01:52+00:00,39.0233,-74.0539,absent,absent,absent,absent,-39.0,,,,,1.2107579,266.98,31.397408,26.4718
2020-08-01 10:16:52+00:00,39.0217,-74.0531,absent,absent,absent,absent,-39.0,,,,,28.986752,200.04,32.44665,11.5621
2020-08-01 10:46:52+00:00,39.0179,-74.0503,absent,absent,absent,absent,-39.0,,,,,21.187237,266.6,32.031433,16.7491
2020-08-01 11:46:52+00:00,39.0103,-74.0448,absent,absent,absent,absent,-36.0,,,,,23.935974,208.04,32.39411,12.6966
2020-08-01 12:01:52+00:00,39.0084,-74.0434,absent,absent,absent,absent,-36.0,,,,,7.9293513,310.28,31.345028,26.5358
2020-08-01 12:46:52+00:00,39.0077,-74.0474,absent,absent,absent,absent,-33.0,,,,,13.010327,263.39,31.344856,26.5778
2020-08-01 13:46:52+00:00,39.0084,-74.0557,absent,absent,absent,absent,-39.0,,,,,6.9766545,220.73,31.44181,26.5854
2020-08-01 14:46:52+00:00,39.0088,-74.0634,absent,absent,absent,absent,-40.0,,,,,12.156891,284.81,31.628963,25.0108
2020-08-01 15:01:52+00:00,39.0089,-74.0652,absent,absent,absent,absent,-40.0,,,,,30.901896,205.77,32.465523,10.7929
2020-08-01 15:46:52+00:00,39.0091,-74.0706,absent,absent,absent,absent,-39.0,,,,,2.44136,331.69,31.480318,26.5497
2020-08-01 16:01:52+00:00,39.0091,-74.0723,absent,absent,absent,absent,-39.0,,,,,31.75525,201.22,32.474606,10.8931
2020-08-01 17:01:52+00:00,39.0094,-74.0795,absent,absent,absent,absent,-38.0,,,,,1.0420474,272.12,31.543087,26.7049
2020-08-01 17:16:52+00:00,39.0098,-74.0855,absent,absent,absent,absent,-38.0,,,,,12.990478,288.35,31.805359,20.6302
2020-08-01 17:46:52+00:00,39.013,-74.0923,absent,absent,absent,absent,-37.0,,,,,10.658402,385.5,31.702374,24.653
2020-08-01 18:46:52+00:00,39.0194,-74.1059,absent,absent,absent,absent,-37.0,,,,,21.147541,238.57,32.489212,12.7358
2020-08-01 19:46:52+00:00,39.0269,-74.1174,absent,absent,absent,absent,-34.0,,,,,6.9369473,303.54,31.555239,26.5784
2020-08-01 20:01:52+00:00,39.0293,-74.1205,absent,absent,absent,absent,-34.0,,,,,29.472952,202.96,32.481445,11.053
2020-08-01 20:46:52+00:00,39.0367,-74.1297,absent,absent,absent,absent,-34.0,,,,,12.722507,338.47,31.894836,20.3541
2020-08-01 21:01:52+00:00,39.0391,-74.1328,absent,absent,absent,absent,-34.0,,,,,18.309439,262.02,31.952166,17.9431
2020-08-01 21:16:52+00:00,39.0416,-74.1359,absent,absent,absent,absent,-35.0,,,,,8.8224745,359.97,31.530466,26.2779
2020-08-01 21:46:52+00:00,39.0464,-74.1402,absent,absent,absent,absent,-33.0,,,,,11.640818,206.82,31.766804,21.228
2020-08-01 22:01:52+00:00,39.0483,-74.1427,absent,absent,absent,absent,-35.0,,,,,12.156846,317.4,31.912045,21.0214
2020-08-01 22:46:52+00:00,39.0537,-74.1504,absent,absent,absent,absent,-32.0,,,,,26.069332,199.13,32.480564,11.7462
2020-08-01 23:46:01+00:00,39.061,-74.1605,absent,absent,absent,absent,-31.0,,,,,2.4016519,341.07,31.403202,26.9386
2020-08-02 00:46:52+00:00,39.0639,-74.1651,absent,absent,absent,absent,-31.0,0.9599377855051324,,,,9.973616,276.49,31.286871,25.8472
2020-08-02 01:46:52+00:00,39.0657,-74.1717,absent,absent,absent,absent,-31.0,0.9599377855051324,,,,25.801384,208.11,32.458843,11.4764
2020-08-02 02:46:52+00:00,39.0678,-74.175,absent,absent,absent,absent,-31.0,0.9599377855051324,,,,26.0693,327.05,31.426886,26.8754
2020-08-02 03:46:52+00:00,39.0693,-74.181,absent,absent,absent,absent,-31.0,0.9579919831862482,,,,21.554296,223.86,31.426886,26.8754
2020-08-02 04:46:52+00:00,39.0733,-74.189,absent,absent,absent,absent,-30.0,0.9579919831862482,0.2688726440381432,,,22.417603,223.88,31.173038,26.3773
2020-08-02 05:46:52+00:00,39.079,-74.1986,absent,absent,absent,absent,-26.0,0.9579919831862482,0.2909221803274622,,,5.5773377,226.41,31.173038,26.3773
2020-08-02 10:48:18+00:00,39.1103,-74.249,absent,absent,absent,absent,-25.0,0.9577614185565696,0.2837406511677391,,,1.0221896,319.69,31.21272,26.7911
2020-08-02 10:57:40+00:00,39.1148,-74.2466,absent,absent,absent,absent,-25.0,0.9577614185565696,0.2837406511677391,,,10.142278,319.69,31.21272,26.7911
2020-08-02 11:01:52+00:00,39.1148,-74.2466,absent,absent,absent,absent,-25.0,0.9577614185565696,0.2837406511677391,,,10.142278,319.69,31.21272,26.7911
2020-08-02 11:16:52+00:00,39.1155,-74.2484,absent,absent,absent,absent,-25.0,0.9577614185565696,0.2837406511677391,248.0,0.0,7.0162864,319.69,31.21272,26.7911
2020-08-02 11:46:52+00:00,39.1166,-74.2521,absent,absent,absent,absent,-23.0,0.9577614185565696,0.2734159251772208,248.0,0.0,1.0221896,319.69,31.21272,26.7911
2020-08-02 12:46:52+00:00,39.1189,-74.2593,absent,absent,absent,absent,-24.0,0.9577614185565696,0.2660532892614543,,,6.172749,319.69,31.21272,26.7911
2020-08-02 13:46:52+00:00,39.1233,-74.2588,absent,absent,absent,absent,-24.0,0.9576762341570756,0.2660532892614543,248.0,0.7348086,16.314707,319.69,31.21272,26.7911
2020-08-02 14:46:52+00:00,39.1256,-74.2639,absent,absent,absent,absent,-23.0,0.9577901854656728,0.2781233493489249,248.0,0.7348086,15.044506,271.72,32.433857,15.075
2020-08-02 15:46:52+00:00,39.1283,-74.2675,absent,absent,absent,absent,-24.0,0.9577901854656728,0.2781233493489249,,,11.849127,317.56,31.242155,26.4854
2020-08-02 16:46:52+00:00,39.1299,-74.2757,absent,absent,absent,absent,-25.0,0.9577901854656728,0.2816064330087814,,,13.992612,280.75,32.486603,16.2964
2020-08-02 17:46:52+00:00,39.1327,-74.2805,absent,absent,absent,absent,-25.0,0.9572477360184922,0.2709859084119338,,,12.14683,240.88,32.494965,17.2586
2020-08-02 18:46:52+00:00,39.1371,-74.2941,absent,absent,absent,absent,-23.0,0.9572477360184922,0.2709859084119338,,,20.442772,224.29,32.435078,12.1053
2020-08-02 19:01:52+00:00,39.1382,-74.2976,absent,absent,absent,absent,-23.0,0.9572477360184922,0.2840815756983892,,,16.850548,236.96,32.45878,12.352
2020-08-02 19:36:21+00:00,39.141,-74.3058,absent,absent,absent,absent,-23.0,0.9570747910783904,0.3106984120296659,72.0,,1.2603655,323.79,31.371405,24.1832
2020-08-02 20:01:52+00:00,39.144,-74.3058,absent,absent,absent,absent,-23.0,0.9570747910783904,0.3106984120296659,72.0,,6.490301,310.9,31.28867,24.0746
2020-08-02 20:16:52+00:00,39.1454,-74.3093,absent,absent,absent,absent,-23.0,0.9570747910783904,0.3106984120296659,72.0,,8.772773,305.15,31.23858,22.3084
2020-08-02 20:46:52+00:00,39.1484,-74.3164,absent,absent,absent,absent,-23.0,0.9570747910783904,0.3125347811514591,,,6.6887755,310.0,31.408989,23.7817
2020-08-02 21:01:52+00:00,39.1498,-74.32,absent,absent,absent,absent,-23.0,0.9570747910783904,0.3125347811514591,,,4.475747,323.62,31.384138,23.969
2020-08-02 21:46:52+00:00,39.1543,-74.3306,absent,absent,absent,absent,-22.0,0.9572477360184922,0.3338624021038245,,,14.776535,261.9,31.413525,23.9705
2020-08-02 21:53:43+00:00,39.1552,-74.3327,absent,absent,absent,absent,-22.0,0.9572477360184922,0.3338624021038245,,,1.1511989,319.41,31.38621,23.9561
2020-08-02 22:46:52+00:00,39.1606,-74.3371,absent,absent,absent,absent,-20.0,0.9588777463725184,0.3338624021038245,,,18.021463,230.96,32.427612,12.4703
2020-08-02 23:01:52+00:00,39.1622,-74.3394,absent,absent,absent,absent,-20.0,0.9588777463725184,0.3338624021038245,,,11.442224,287.39,31.880419,17.5221
2020-08-02 23:46:52+00:00,39.1669,-74.3464,absent,absent,absent,absent,-20.0,0.9612834328158884,0.3420871805780388,72.0,,7.3735065,305.34,31.379484,23.5591
2020-08-03 00:01:52+00:00,39.1684,-74.3487,absent,absent,absent,absent,-20.0,0.9629711057951772,,72.0,,11.184204,284.23,32.11621,16.6443
2020-08-03 00:46:52+00:00,39.1714,-74.3476,absent,absent,absent,absent,-20.0,0.9629711057951772,,,,12.037628,277.69,32.377113,14.2816
2020-08-03 01:01:52+00:00,39.1721,-74.3484,absent,absent,absent,absent,-20.0,0.9629711057951772,,,,13.416997,222.11,32.390938,13.1076
2020-08-03 01:46:52+00:00,39.1743,-74.3508,absent,absent,absent,absent,-20.0,0.9629711057951772,,,,6.738379,301.86,31.322159,23.3671
2020-08-03 02:01:52+00:00,39.175,-74.3516,absent,absent,absent,absent,-19.0,0.9629711057951772,,,,7.7903,294.93,31.42312,22.8331
2020-08-03 02:46:52+00:00,39.1773,-74.349,absent,absent,absent,absent,-17.0,0.9629711057951772,,,,4.5848994,304.56,31.37044,23.653
